time,server_id,on/off,cpu,mem,hdd,#jobs
0,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
1,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
2,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
3,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
4,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
5,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
6,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
7,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
8,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
9,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
10,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
11,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
12,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
13,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
14,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
15,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
16,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
17,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
18,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
19,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
20,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
21,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
22,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
23,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
24,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
25,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
26,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
27,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
28,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
29,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
30,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
31,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
32,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
33,0,0,0,0,0,0,2.2044761024221833,41.40905892807403
